Position,Energy,Frequency
351.75,-9,-1
352.25,-8,0
352.5,-7,1
354.0,-8,0
354.25,-7,0
355.25,-8,1
356.0,-7,0
357.25,-8,1
357.75,-9,0
359.25,-8,0
359.5,-9,-1
360.0,-10,-2
360.25,-9,-1
361.25,-8,0
361.75,-9,1
362.0,-8,2
362.25,-9,1
363.25,-10,0
367.0,-9,1
367.25,-8,0
367.75,-9,0
368.0,-10,0
368.25,-11,1
372.0,-12,2
372.25,-11,1
374.5,-12,2
375.25,-11,3
375.75,-10,2
376.0,-9,3
376.25,-10,4
376.5,-11,3
377.0,-10,3
380.25,-11,4
382.5,-12,3
383.0,-11,4
383.25,-12,3
383.5,-13,4
383.75,-12,3
384.0,-13,2
384.25,-12,3
384.75,-13,4
385.75,-12,3
387.25,-11,4
388.25,-12,4
388.5,-11,3
389.25,-12,2
391.25,-11,2
393.75,-12,3
394.25,-11,2
395.25,-10,3
398.5,-11,2
399.0,-10,1
399.25,-11,1
400.0,-12,2
400.25,-13,1
406.0,-14,0
406.5,-13,1
406.75,-14,1
407.25,-13,1
407.75,-12,0
408.25,-13,1
408.75,-12,0
410.75,-11,1
414.25,-12,2
415.5,-11,1
416.0,-12,0
416.75,-11,-1
417.0,-10,0
417.5,-11,-1
418.25,-10,-1
419.75,-11,0
421.25,-12,1
421.75,-11,0
422.25,-10,1
423.25,-11,2
423.75,-10,1
425.25,-9,2
425.75,-8,1
426.25,-7,0
427.75,-8,1
430.25,-7,2
431.75,-6,2
432.0,-7,2
432.75,-8,1
433.0,-7,0
433.75,-8,-1
434.25,-9,-1
434.5,-10,0
435.0,-9,-1
435.5,-10,-1
435.75,-11,0
436.0,-10,-1
436.75,-11,-1
437.0,-10,-1
437.25,-11,0
437.75,-10,-1
439.75,-11,0
441.75,-10,-1
442.25,-9,-1
443.75,-10,0
445.0,-9,-1
447.0,-10,0
447.5,-11,-1
447.75,-10,-2
448.0,-11,-1
448.5,-10,-1
448.75,-11,-2
449.0,-10,-2
449.25,-11,-1
449.5,-12,-2
449.75,-13,-3
450.25,-14,-3
450.5,-15,-3
451.75,-14,-2
452.0,-15,-1
453.25,-16,0
453.75,-15,-1
454.25,-16,0
455.25,-17,1
456.0,-16,0
457.0,-15,-1
457.25,-16,0
457.75,-15,-1
458.25,-16,0
458.5,-15,1
459.25,-16,2
459.75,-15,1
460.75,-16,0
461.0,-15,1
461.25,-16,2
461.75,-15,1
462.25,-16,0
462.5,-15,-1
463.25,-16,0
463.75,-15,0
465.0,-16,1
465.5,-15,0
465.75,-14,1
466.25,-15,0
466.5,-16,1
469.25,-15,2
469.75,-14,3
470.25,-15,2
473.75,-14,2
474.5,-15,3
475.75,-16,4
476.0,-17,3
477.0,-16,2
477.5,-15,3
478.25,-16,2
479.0,-15,1
479.25,-14,2
480.75,-15,1
481.0,-14,1
481.75,-13,2
482.5,-12,1
483.75,-13,0
484.0,-14,1
484.5,-15,0
484.75,-14,-1
485.0,-15,-1
485.25,-16,0
485.75,-15,-1
486.25,-14,0
486.5,-13,-1
487.25,-14,0
487.75,-13,-1
488.0,-14,0
488.75,-13,-1
489.25,-14,0
489.75,-13,-1
490.25,-14,0
490.5,-15,0
491.25,-16,1
491.5,-15,0
491.75,-16,-1
492.5,-17,0
492.75,-16,-1
493.0,-17,-1
493.25,-18,0
493.75,-17,-1
494.25,-18,0
494.5,-19,-1
495.25,-18,0
497.0,-17,-1
497.75,-16,-2
498.25,-17,-1
498.5,-18,0
499.0,-19,-1
499.75,-18,-1
500.0,-19,0
500.75,-20,-1
501.0,-21,-1
501.75,-20,0
502.5,-21,-1
503.25,-22,0
503.75,-21,-1
504.0,-20,-2
505.25,-21,-1
505.75,-20,-2
506.25,-19,-2
506.5,-20,-3
507.0,-19,-2
507.5,-20,-2
508.0,-19,-1
509.0,-18,-2
510.5,-19,-1
510.75,-20,-2
511.0,-19,-1
511.25,-20,-2
511.5,-19,-1
511.75,-20,0
512.0,-21,-1
512.5,-22,0
513.0,-21,1
513.75,-20,2
514.0,-21,1
514.5,-20,2
515.75,-21,1
516.0,-22,2
516.5,-23,2
516.75,-22,1
517.0,-23,1
517.25,-22,2
517.75,-21,1
518.5,-22,2
519.25,-23,3
519.75,-24,2
521.0,-23,3
521.25,-24,2
522.25,-23,2
522.5,-22,3
523.5,-23,2
523.75,-22,3
524.0,-21,3
524.75,-22,3
525.0,-23,4
525.75,-24,3
526.5,-25,4
527.25,-24,3
527.75,-25,2
529.0,-24,3
530.25,-25,2
530.5,-24,3
531.75,-23,2
532.0,-22,3
532.75,-23,3
534.0,-24,2
534.5,-25,3
538.5,-24,2
541.25,-25,3
542.25,-24,2
542.75,-25,2
543.75,-24,1
544.0,-25,2
548.0,-26,1
549.25,-27,1
551.25,-26,2
552.0,-27,1
552.25,-26,0
554.25,-25,0
554.5,-26,1
556.0,-25,0
556.25,-26,0
556.5,-25,0
557.0,-26,0
560.25,-25,0
563.25,-26,1
566.5,-27,0
566.75,-26,1
570.0,-27,0
570.5,-26,1
570.75,-27,0
575.5,-26,0
576.0,-25,1
576.25,-24,0
578.5,-25,0
580.25,-26,-1
581.0,-25,-1
582.75,-24,0
584.0,-25,-1
584.75,-26,0
585.5,-25,-1
586.25,-26,0
586.75,-25,1
588.0,-26,0
588.25,-27,-1
588.5,-26,-1
588.75,-27,0
589.0,-26,0
590.25,-25,-1
592.0,-26,-2
592.25,-25,-1
592.5,-26,-2
592.75,-25,-2
593.0,-26,-3
596.0,-27,-2
596.25,-28,-2
596.5,-29,-3
