0.0,360
0.5,360
1.0,840
1.5,360
2.25,780
2.5,720
3.0,720
4.0,720
4.5,600
5.5,360
6.0,540
6.5,720
7.0,1080
7.5,360
8.0,360
8.5,360
10.0,540
10.5,420
11.0,540
11.5,720
11.75,720
15.0,300
15.5,300
16.0,360
16.5,360
17.0,360
18.0,360
18.5,720
19.0,540
19.5,360
22.0,360
22.5,360
24.0,540
26.5,720
27.0,420
31.5,360
32.5,1200
33.0,540
35.0,360
35.5,360
37.0,360
39.5,300
39.75,720
41.0,360
47.5,360
48.5,1200
49.0,540
54.75,1020
55.0,1020
55.25,780
55.5,1080
56.0,360
57.0,360
57.5,360
59.5,360
60.75,360
61.0,360
61.25,720
61.5,360
63.5,1080
63.75,960
65.0,360
66.0,1140
69.0,540
69.5,540
70.5,360
72.5,540
73.0,300
73.25,360
73.5,420
74.0,300
74.5,360
75.0,420
75.5,540
77.0,360
77.5,360
78.0,360
78.5,360
79.0,360
80.5,360
81.0,360
81.25,360
81.75,1080
83.0,720
83.5,360
84.25,600
86.0,360
87.0,1320
88.0,420
88.5,420
89.0,420
89.5,360
90.5,660
91.0,420
92.5,420
93.0,360
93.5,360
94.0,360
94.5,1140
95.0,1320
95.25,360
95.5,360
96.0,1020
96.5,1200
100.0,360
100.5,360
101.5,360
103.25,660
103.5,360
103.75,360
104.0,360
104.5,360
105.0,780
105.5,360
107.5,600
107.75,1140
109.0,600
111.25,540
111.5,540
111.75,420
112.5,360
113.5,360
114.75,360
115.25,1320
115.5,540
119.5,360
119.75,780
120.5,1020
121.5,360
123.75,1200
126.5,540
129.5,1140
130.0,1020
134.5,1320
135.5,1200
135.75,360
138.0,1200
140.0,1080
141.0,540
141.5,360
142.0,1020
142.5,1020
143.0,900
143.5,1140
144.0,540
144.5,420
145.0,360
149.0,780
150.5,600
153.75,1320
154.5,660
154.75,1200
155.0,900
157.0,1320
158.5,600
160.0,360
160.5,540
161.0,1140
167.0,360
167.25,780
167.5,780
167.75,1080
168.5,420
170.0,1320
170.5,720
172.5,360
173.0,300
173.25,780
175.0,360
175.25,360
178.5,360
180.5,1320
180.75,480
181.0,780
181.25,360
181.5,600
182.0,720
182.5,480
183.5,420
184.0,360
185.0,360
188.0,480
188.5,480
189.0,900
190.5,360
190.75,360
192.0,540
192.75,360
193.0,360
193.25,1200
195.0,960
197.0,1380
198.5,540
199.0,1140
199.5,600
203.5,360
207.5,780
208.0,360
208.5,360
208.75,480
211.5,360
212.0,1140
214.5,720
215.5,360
216.0,540
220.25,360
220.5,660
222.0,360
222.25,720
224.0,600
228.25,360
229.0,780
230.25,360
231.0,720
231.25,420
231.5,360
231.75,720
234.0,360
234.5,360
236.0,600
236.25,1020
236.5,360
239.5,1380
240.0,780
240.5,720
241.0,360
241.5,720
242.5,960
243.5,780
245.0,540
247.0,1320
247.5,360
248.5,360
249.0,780
249.5,840
250.0,300
250.5,1200
251.0,420
251.5,420
252.5,360
253.0,360
253.5,360
253.75,600
254.0,360
254.5,360
256.5,360
257.5,300
258.5,540
259.0,360
259.25,780
260.0,360
260.5,600
263.5,360
264.0,420
264.5,360
265.0,300
266.5,360
267.0,420
267.25,600
267.5,420
269.5,360
271.5,480
271.75,360
273.5,1080
273.75,1200
279.0,780
279.5,780
279.75,780
280.0,600
280.5,780
281.0,1260
282.5,840
285.5,720
287.0,1140
287.25,1080
287.5,360
288.5,600
290.25,960
290.5,780
292.5,720
292.75,780
295.25,600
296.0,720
296.25,780
298.5,480
298.75,1140
299.5,1020
299.75,780
302.5,780
303.5,1380
306.0,1020
310.25,360
310.5,360
311.5,1200
