Position,EnergyPC,FrequencyPC,Energy,Frequency
81.75,-11,-18,18.877714769995222,344.53125
82.0,-10,-19,19.1258444470644,301.46484375
82.25,-11,-19,17.37069424440069,301.46484375
82.5,-10,-19,20.319277058351553,301.46484375
83.0,-11,-18,19.532168511587663,344.53125
83.25,-12,-17,18.242050652825657,387.59765625
83.5,-13,-17,15.998361787649438,387.59765625
83.75,-12,-17,18.911262390282065,387.59765625
84.0,-11,-16,20.270153883102147,775.1953125
84.25,-12,-17,19.574918743430946,387.59765625
84.5,-11,-16,21.201000987858567,710.595703125
84.75,-12,-17,16.89842312471042,689.0625
85.0,-11,-18,17.242609650662292,667.529296875
85.25,-10,-17,19.14157245508003,689.0625
85.5,-9,-16,19.78185645290035,710.595703125
85.75,-8,-17,19.887164177105532,344.53125
86.0,-9,-16,18.7998998199916,581.396484375
86.25,-10,-17,18.236485293179946,301.46484375
86.5,-11,-17,17.544083581530312,301.46484375
86.75,-12,-17,13.89948692625693,301.46484375
87.0,-11,-17,19.526399872899685,301.46484375
87.25,-12,-17,18.637735726379365,301.46484375
87.5,-13,-17,15.3985726129835,301.46484375
87.75,-14,-16,14.07069626574295,667.529296875
88.0,-13,-15,15.022259156424163,990.52734375
88.25,-12,-16,19.47153474290623,796.728515625
88.5,-11,-17,19.6928391560175,732.12890625
88.75,-12,-18,18.305453627693385,344.53125
89.0,-11,-19,19.90666491358118,322.998046875
89.25,-12,-18,15.646531550469351,366.064453125
89.5,-11,-17,19.080159527358557,689.0625
89.75,-12,-18,17.55801806204278,322.998046875
90.0,-11,-19,17.880326814562466,301.46484375
90.5,-10,-19,20.979744259842597,301.46484375
91.0,-11,-19,18.733813943172215,301.46484375
91.25,-12,-19,18.02090223766343,301.46484375
91.5,-13,-19,14.538339970821927,301.46484375
91.75,-12,-18,20.279161503823417,344.53125
92.0,-13,-17,19.415722497155166,387.59765625
92.25,-14,-17,17.702824564173838,387.59765625
92.5,-13,-18,19.445726108755746,344.53125
92.75,-14,-18,18.534366408522445,344.53125
93.0,-15,-18,17.696618570883093,344.53125
93.25,-14,-17,17.87632494426566,1055.126953125
93.5,-15,-18,16.209243137651875,430.6640625
93.75,-14,-17,17.156237054866278,624.462890625
94.0,-15,-18,15.62339131281463,430.6640625
94.25,-14,-19,17.76774261962682,301.46484375
94.5,-13,-19,20.278339760140305,301.46484375
95.0,-14,-19,19.365459398527637,301.46484375
95.25,-15,-19,17.904016714677354,301.46484375
95.5,-14,-18,17.947999029254657,1076.66015625
95.75,-15,-19,15.6005662366981,667.529296875
96.0,-14,-20,18.429113718715346,301.46484375
96.25,-15,-19,17.213243244050204,796.728515625
96.5,-14,-20,17.812151384671544,430.6640625
96.75,-15,-19,16.450205985328306,667.529296875
97.0,-14,-20,18.923974893470557,516.796875
97.25,-15,-20,16.497382206282012,516.796875
97.5,-14,-21,21.684622794528256,301.46484375
97.75,-15,-21,17.426780136317422,301.46484375
98.0,-16,-21,17.29254373037858,301.46484375
98.25,-15,-20,17.527182501005967,387.59765625
98.5,-14,-19,17.996033636601144,430.6640625
99.0,-13,-18,21.266890721927595,516.796875
99.25,-14,-18,17.441044894307524,516.796875
99.5,-13,-19,20.543082871128597,301.46484375
99.75,-14,-18,13.817280758375883,516.796875
100.0,-13,-19,18.94191745622653,301.46484375
100.25,-14,-18,15.474524787161117,775.1953125
100.5,-15,-17,14.683352148951068,1313.525390625
100.75,-16,-18,13.794218848498138,796.728515625
101.0,-15,-19,17.12720493302783,775.1953125
101.5,-14,-20,20.040140025030702,301.46484375
101.75,-15,-20,19.501798160190614,301.46484375
102.0,-16,-19,18.11630630099409,516.796875
102.25,-17,-18,17.47211731599328,581.396484375
102.5,-18,-19,16.63445220218555,301.46484375
102.75,-19,-18,16.339911688379093,1055.126953125
103.0,-18,-19,16.622790046987145,409.130859375
103.25,-17,-18,20.636818035951606,667.529296875
103.5,-18,-19,15.57936803742843,301.46484375
103.75,-17,-18,16.59569000833153,667.529296875
104.0,-16,-19,18.74731620085256,301.46484375
104.25,-17,-18,14.482674086495864,452.197265625
104.5,-16,-19,17.352357833933887,387.59765625
105.0,-17,-20,16.08905124303495,301.46484375
105.75,-18,-19,13.993488153378205,990.52734375
106.0,-17,-20,19.460884233395205,322.998046875
106.5,-18,-21,15.710884957319431,301.46484375
107.0,-17,-20,17.804567463995387,516.796875
107.25,-18,-21,15.067247824189074,452.197265625
107.75,-19,-22,15.040916362531007,430.6640625
108.0,-18,-23,18.660169659638733,301.46484375
108.25,-19,-22,14.57008650385056,581.396484375
108.5,-18,-21,15.902849880674982,861.328125
108.75,-19,-22,14.481984374951063,667.529296875
109.0,-18,-23,16.681323471659947,301.46484375
109.5,-17,-23,18.923003877085932,301.46484375
109.75,-16,-23,20.78712906427095,301.46484375
110.0,-17,-22,16.33358826651739,344.53125
110.5,-18,-23,15.996891888092833,301.46484375
110.75,-17,-22,16.060109295696993,1055.126953125
111.0,-16,-23,16.172811141600043,689.0625
111.25,-17,-24,15.1165172004231,344.53125
112.0,-16,-25,19.88909942489134,322.998046875
112.25,-17,-24,18.931632538364145,775.1953125
112.5,-18,-25,17.41642982933328,667.529296875
112.75,-17,-25,18.659911710474724,667.529296875
113.0,-18,-26,16.51909209358572,322.998046875
113.25,-17,-25,17.159844541547994,366.064453125
113.5,-16,-24,18.980498373492694,689.0625
113.75,-15,-23,19.40125975978591,710.595703125
114.0,-14,-24,19.71763432919016,322.998046875
114.5,-15,-23,16.79527922932505,1765.72265625
115.0,-14,-24,18.144787919586204,322.998046875
115.5,-13,-23,18.38220757491853,796.728515625
115.75,-14,-24,18.221771842415055,387.59765625
116.0,-13,-25,18.74945436454327,301.46484375
116.25,-12,-24,21.639418785800288,775.1953125
116.5,-13,-25,20.623242584796905,344.53125
116.75,-14,-25,19.564542518225693,344.53125
117.0,-15,-24,17.5001908234423,1012.060546875
117.5,-14,-25,19.593965620271238,667.529296875
117.75,-13,-26,20.151373267658485,645.99609375
118.0,-12,-27,20.447555908913095,301.46484375
118.25,-13,-26,17.593506049579528,409.130859375
118.5,-12,-25,19.077616163260494,602.9296875
118.75,-11,-25,19.416980890797117,602.9296875
119.0,-12,-24,18.136852712669413,882.861328125
119.25,-11,-25,19.033773673735052,667.529296875
119.5,-12,-26,15.431610382324584,301.46484375
119.75,-11,-25,16.778953659160255,667.529296875
120.0,-10,-26,18.152000582158454,301.46484375
120.5,-9,-25,21.036898461602945,366.064453125
120.75,-10,-26,19.44508467494566,344.53125
121.0,-9,-25,19.99734863030846,689.0625
121.5,-10,-26,16.87395228407298,344.53125
122.0,-9,-27,18.745167841686055,301.46484375
122.25,-8,-27,19.24274145650915,301.46484375
122.5,-9,-26,16.351671185115922,366.064453125
123.0,-8,-25,18.700515760164524,581.396484375
123.25,-9,-24,18.684437153462554,602.9296875
123.5,-10,-23,17.03651174127804,882.861328125
124.0,-9,-24,18.179427402323093,301.46484375
124.25,-8,-23,19.54707468578174,1184.326171875
124.5,-9,-24,17.462232638052082,387.59765625
124.75,-8,-23,18.68297072608022,796.728515625
125.0,-9,-24,16.27268991611823,689.0625
125.5,-8,-25,19.00346194383812,430.6640625
125.75,-7,-25,19.469559527456454,430.6640625
126.0,-8,-26,19.42505866770673,301.46484375
126.25,-9,-25,18.67185891689109,452.197265625
126.5,-10,-24,16.780260331813267,602.9296875
126.75,-9,-25,17.449868036641973,581.396484375
127.0,-8,-25,18.04216336363736,581.396484375
127.25,-9,-26,16.645144064322015,452.197265625
127.75,-10,-25,16.57621003093842,667.529296875
128.0,-9,-26,19.16109289327148,473.73046875
128.25,-8,-25,19.987566914422512,1055.126953125
128.5,-7,-26,20.002376305698593,538.330078125
129.0,-8,-27,19.786911812907913,409.130859375
129.25,-9,-26,19.10255633557825,1335.05859375
129.5,-8,-27,21.54364081130183,430.6640625
131.0,-9,-27,20.347238666887563,430.6640625
131.25,-10,-26,19.76489397154151,1162.79296875
131.5,-11,-25,19.616544526443914,1571.923828125
131.75,-12,-26,18.779598174427175,882.861328125
132.0,-11,-27,20.32881005985753,409.130859375
132.25,-12,-26,19.673397261391468,452.197265625
133.0,-13,-25,19.30884609336723,516.796875
133.25,-12,-24,21.462039320665447,1055.126953125
133.5,-13,-23,19.363549799107503,1571.923828125
133.75,-12,-24,20.722289760576338,1098.193359375
134.0,-13,-25,19.064590048172114,882.861328125
134.25,-12,-26,20.468547845850193,409.130859375
134.5,-13,-25,19.59216767240537,1744.189453125
134.75,-14,-26,18.61703230510359,882.861328125
135.0,-13,-27,20.611646235089726,430.6640625
135.25,-14,-27,19.180244446376907,430.6640625
135.5,-13,-28,20.836200622509487,387.59765625
136.0,-12,-27,22.4649037972185,430.6640625
136.25,-13,-28,21.590883407372576,409.130859375
136.5,-14,-27,19.578333589424275,775.1953125
136.75,-15,-28,19.500017492682368,322.998046875
137.0,-16,-27,19.382756089847973,430.6640625
137.5,-17,-26,19.11627071691434,1571.923828125
138.25,-16,-27,19.2245495056539,882.861328125
139.0,-17,-27,18.699176179844038,882.861328125
139.5,-16,-28,20.34745900229713,387.59765625
140.0,-17,-27,19.155648624490695,667.529296875
140.25,-18,-28,19.142316777834722,409.130859375
140.75,-17,-27,19.723161149712123,452.197265625
141.0,-18,-28,19.44200504807084,430.6640625
141.5,-17,-27,19.959371529344903,1550.390625
144.0,-16,-28,20.049629425869952,430.6640625
144.25,-15,-27,22.210701377654722,516.796875
144.5,-16,-26,21.700195497223817,538.330078125
145.0,-17,-27,20.643724513710286,409.130859375
145.25,-16,-26,20.752264338742492,452.197265625
145.5,-17,-27,20.47905779694276,430.6640625
145.75,-16,-26,20.49508002645141,1162.79296875
147.0,-15,-27,21.675627242889092,387.59765625
147.25,-14,-26,23.498660376190404,538.330078125
147.5,-15,-27,20.436379535151318,516.796875
148.0,-14,-26,20.715913328060346,818.26171875
148.25,-13,-25,21.796086736186602,882.861328125
148.5,-14,-26,20.322671330422068,409.130859375
149.25,-13,-25,20.785351364434167,1076.66015625
149.75,-12,-26,21.065867008358268,538.330078125
150.25,-13,-27,20.207642631302587,409.130859375
150.75,-14,-26,19.420366008054188,882.861328125
151.0,-13,-27,20.325730823405767,430.6640625
151.25,-14,-26,19.359182972134782,452.197265625
152.0,-13,-26,22.377569331349395,452.197265625
