Position,EnergyPC,FrequencyPC,Energy,Frequency
90.25,-20,7,26.279791055331053,86.1328125
90.5,-21,6,23.80280605867825,53.8330078125
90.75,-22,5,23.629282689073,32.2998046875
91.0,-21,6,27.877053665015268,53.8330078125
91.25,-22,7,25.250914184893407,86.1328125
91.5,-21,7,25.953916843789354,86.1328125
91.75,-22,7,25.76543396474164,86.1328125
92.0,-23,7,25.361098550515674,86.1328125
92.25,-24,7,25.14759333034654,86.1328125
92.5,-25,7,24.12809519003329,86.1328125
92.75,-26,7,23.32740521003982,86.1328125
93.0,-27,7,22.535189945024186,86.1328125
93.25,-28,7,22.09939292036347,86.1328125
93.5,-29,7,21.878410383620256,86.1328125
93.75,-28,7,22.235106005989948,86.1328125
94.0,-29,7,22.024504307696027,86.1328125
94.25,-30,7,21.942012074767486,86.1328125
94.5,-29,7,25.152958033050894,86.1328125
94.75,-28,7,25.47280719706116,86.1328125
95.0,-29,7,24.75089292604213,86.1328125
95.25,-28,7,24.87903210633381,86.1328125
95.5,-29,7,24.31273723110848,86.1328125
95.75,-30,7,23.831604388400986,86.1328125
96.0,-31,7,23.171933231746774,86.1328125
96.25,-32,7,22.277464326659434,86.1328125
96.5,-33,7,20.822464732111605,86.1328125
96.75,-34,7,20.172447355256043,86.1328125
97.0,-35,7,18.74409694411942,86.1328125
97.25,-34,7,19.221661505588433,86.1328125
97.5,-35,7,19.161663089455725,86.1328125
97.75,-36,7,18.65149619001039,86.1328125
98.0,-35,7,19.542063912089255,86.1328125
98.25,-34,7,19.605986644684513,86.1328125
98.5,-35,7,18.732986938379604,86.1328125
98.75,-34,7,20.20323245115501,86.1328125
99.0,-33,6,25.699904134223736,75.3662109375
99.25,-34,6,25.254225947187212,75.3662109375
99.5,-35,6,25.002694668154447,75.3662109375
99.75,-34,6,25.134519208123827,75.3662109375
100.0,-33,6,25.272479689226003,75.3662109375
100.25,-34,6,24.509681371145504,75.3662109375
100.5,-35,6,24.342775647137373,75.3662109375
100.75,-36,6,23.420809003831145,75.3662109375
101.0,-37,6,22.402989689149074,75.3662109375
101.25,-38,6,21.17810392952621,75.3662109375
101.5,-39,6,19.76602098199275,75.3662109375
102.0,-40,6,18.03219597053924,75.3662109375
102.25,-39,6,19.923206722678636,75.3662109375
102.5,-38,5,26.74893183064169,53.8330078125
102.75,-39,5,26.57768385685629,53.8330078125
103.0,-40,5,26.224347496159652,53.8330078125
103.25,-41,5,25.768655562811702,53.8330078125
103.5,-42,5,25.361438537548526,53.8330078125
103.75,-43,5,24.843729445734006,53.8330078125
104.0,-44,5,24.562819932524704,53.8330078125
104.25,-45,5,23.98621568352548,53.8330078125
104.5,-46,5,23.62209911870299,53.8330078125
104.75,-47,5,23.068120690838683,53.8330078125
105.0,-48,5,22.931255685261252,53.8330078125
105.25,-49,5,22.27102029345284,53.8330078125
105.5,-50,5,21.834295422611984,53.8330078125
105.75,-51,5,21.22374850389617,53.8330078125
106.0,-52,5,20.94710372979776,53.8330078125
106.25,-53,5,20.410123940826065,53.8330078125
106.5,-54,5,19.92209761295816,53.8330078125
106.75,-55,5,19.44175625700677,53.8330078125
107.0,-54,6,26.224439996423815,86.1328125
107.25,-55,6,26.074212291491033,86.1328125
107.5,-56,6,25.795242981903396,86.1328125
107.75,-57,6,25.58657098175546,86.1328125
108.0,-58,6,24.99397235348696,86.1328125
108.25,-59,6,24.703288322464097,86.1328125
108.5,-60,6,24.131969849759788,86.1328125
108.75,-61,6,23.404710827239118,86.1328125
109.0,-62,6,22.08849319943312,86.1328125
109.25,-63,6,21.03800087281856,86.1328125
109.5,-64,6,19.19367781800323,86.1328125
109.75,-63,6,20.420807544317647,86.1328125
110.0,-62,6,21.109264574285266,86.1328125
110.25,-61,6,21.69942472030316,86.1328125
110.5,-60,6,25.203167911868213,86.1328125
110.75,-61,6,25.199144783082726,86.1328125
111.0,-62,6,24.869940323458607,86.1328125
111.25,-63,6,24.79553408599131,86.1328125
111.5,-64,6,24.179300519887832,86.1328125
111.75,-65,6,23.45147607521204,86.1328125
112.0,-66,6,22.69573273812677,86.1328125
112.25,-67,6,21.683811328727177,86.1328125
112.5,-68,6,20.1872834212713,86.1328125
112.75,-69,6,18.810070740746553,86.1328125
113.75,-70,6,17.83117186900687,86.1328125
114.0,-69,6,19.365907129542194,86.1328125
114.25,-68,6,19.893953504367552,86.1328125
114.5,-69,6,18.66523927405962,86.1328125
114.75,-68,6,18.8298971333939,86.1328125
115.0,-67,5,26.247614001315508,75.3662109375
115.25,-68,5,25.816173413400453,75.3662109375
115.5,-69,5,25.37442419694414,75.3662109375
115.75,-70,5,25.142370699460148,75.3662109375
116.0,-69,5,25.177092760532666,75.3662109375
116.25,-70,5,24.357278930916095,75.3662109375
116.5,-69,4,25.729219689222916,53.8330078125
116.75,-70,4,25.318071743321497,53.8330078125
117.0,-71,4,24.77909132795743,53.8330078125
117.25,-72,4,24.507955254930177,53.8330078125
117.5,-73,4,24.032307788029208,53.8330078125
117.75,-74,4,23.48542794914085,53.8330078125
118.0,-75,4,23.07173380548832,53.8330078125
118.25,-76,4,22.73976603193708,53.8330078125
118.5,-75,4,26.95136198519831,53.8330078125
118.75,-76,4,26.67699308999194,53.8330078125
119.0,-77,4,26.201015219675796,53.8330078125
119.25,-78,4,25.801882520440493,53.8330078125
119.5,-79,4,25.36638779317198,53.8330078125
119.75,-80,4,24.83496148249482,53.8330078125
120.0,-81,4,24.52862083461693,53.8330078125
120.25,-82,4,23.98821353149257,53.8330078125
120.5,-83,4,23.6624849193798,53.8330078125
120.75,-84,4,23.078608666865076,53.8330078125
121.0,-85,4,22.841447772391014,53.8330078125
121.25,-86,4,22.2530627195732,53.8330078125
121.5,-87,4,21.902732564371618,53.8330078125
121.75,-88,4,21.487655721391448,53.8330078125
122.0,-89,4,21.024670234160403,53.8330078125
122.25,-90,4,20.422261710793773,53.8330078125
122.5,-91,4,20.02968403440637,53.8330078125
122.75,-92,4,19.380542811626228,53.8330078125
123.0,-91,5,25.787278185273532,86.1328125
123.25,-90,5,25.952163577148603,86.1328125
123.5,-91,5,25.691440014675745,86.1328125
123.75,-90,5,25.70501234349788,86.1328125
124.0,-91,5,25.125755376945357,86.1328125
124.25,-92,5,24.797829232501442,86.1328125
124.5,-93,5,23.84269968296261,86.1328125
124.75,-94,5,23.221783972198274,86.1328125
125.0,-95,5,22.519614023845268,86.1328125
125.25,-96,5,22.127923560637406,86.1328125
125.5,-97,5,21.64204311253878,86.1328125
125.75,-96,5,21.915758023512744,86.1328125
126.0,-97,5,21.50975758219996,86.1328125
126.25,-96,5,21.959630565180298,86.1328125
126.5,-95,5,24.647319813498637,86.1328125
126.75,-94,5,25.470222019891846,86.1328125
127.0,-95,5,24.32166903516793,86.1328125
127.25,-94,5,24.527726996886635,86.1328125
127.5,-95,5,23.788953778755587,86.1328125
127.75,-96,5,23.02289427289501,86.1328125
128.0,-97,5,22.26819978248951,86.1328125
128.25,-98,5,21.344801983777074,86.1328125
128.5,-99,5,20.192097883848426,86.1328125
128.75,-100,5,19.25381811378642,86.1328125
129.0,-101,5,18.21381210489022,86.1328125
129.25,-100,5,18.77858209505048,86.1328125
129.5,-99,5,18.92645819884943,86.1328125
129.75,-98,5,19.151615776524547,86.1328125
130.0,-99,5,19.007145610570305,86.1328125
130.25,-98,5,19.977927204919233,86.1328125
130.5,-99,5,18.970942064719843,86.1328125
130.75,-98,5,19.707882116190568,86.1328125
131.0,-97,4,25.670026536470516,75.3662109375
131.25,-98,4,25.407941671024044,75.3662109375
131.5,-99,4,25.358738535970623,75.3662109375
131.75,-100,4,25.142190461710527,75.3662109375
132.0,-99,4,25.266117467073386,75.3662109375
132.25,-100,4,24.616905517334317,75.3662109375
132.5,-101,4,24.13571669359253,75.3662109375
132.75,-102,4,23.50722414973989,75.3662109375
133.0,-103,4,22.281605700362807,75.3662109375
133.25,-104,4,20.8958063917791,75.3662109375
133.5,-105,4,19.299980949381375,75.3662109375
134.0,-106,4,17.59210005612493,75.3662109375
134.25,-105,4,20.01305381507642,75.3662109375
134.5,-104,3,26.74657047888996,53.8330078125
134.75,-105,3,26.60194435732628,53.8330078125
135.0,-106,3,26.143211696534575,53.8330078125
135.25,-107,3,25.74059013589419,53.8330078125
135.5,-108,3,25.462582867180647,53.8330078125
135.75,-109,3,24.897176710902258,53.8330078125
136.0,-110,3,24.376815193724553,53.8330078125
136.25,-111,3,23.984479716640795,53.8330078125
136.5,-112,3,23.610257623301344,53.8330078125
136.75,-113,3,23.041750479612112,53.8330078125
137.0,-114,3,22.842153411129082,53.8330078125
137.25,-115,3,22.18581494854876,53.8330078125
137.5,-116,3,21.915927339322522,53.8330078125
137.75,-117,3,21.344894221513528,53.8330078125
138.0,-118,3,21.289646536056036,53.8330078125
138.25,-119,3,20.576469278766485,53.8330078125
138.5,-120,3,19.9431138593441,53.8330078125
138.75,-121,3,19.591701521070213,53.8330078125
139.0,-120,4,26.028686612990022,86.1328125
139.25,-119,4,26.05312024375701,86.1328125
139.5,-120,4,25.687611581661276,86.1328125
139.75,-121,4,25.43214331080959,86.1328125
140.0,-122,4,24.881143485456498,86.1328125
140.25,-123,4,24.55636917333999,86.1328125
140.5,-124,4,23.995050220354837,86.1328125
140.75,-125,4,23.01559064054299,86.1328125
141.0,-126,4,21.937586065263098,86.1328125
141.25,-127,4,20.966328248811674,86.1328125
141.5,-128,4,19.3057956518787,86.1328125
141.75,-127,4,19.702577544561425,86.1328125
142.0,-126,4,20.905064944722184,86.1328125
142.25,-125,4,21.480987980779588,86.1328125
142.5,-126,4,21.4729975998973,86.1328125
142.75,-125,4,21.64426258079658,86.1328125
143.0,-126,4,20.74337784243466,86.1328125
143.25,-127,4,20.58841918776254,86.1328125
143.5,-128,4,19.824585356854733,86.1328125
143.75,-129,4,19.076732314367973,86.1328125
144.0,-130,4,18.462363729899966,86.1328125
145.0,-129,4,18.6161211197305,86.1328125
145.25,-128,4,19.79303053015396,86.1328125
145.5,-127,4,20.416691718490583,86.1328125
145.75,-126,4,21.111818233604964,86.1328125
146.0,-127,4,20.325793851022375,86.1328125
146.25,-128,4,20.077233995805717,86.1328125
146.5,-129,4,19.49795788533389,86.1328125
146.75,-130,4,18.575130716278238,86.1328125
147.0,-129,4,18.886565793342637,86.1328125
147.25,-130,4,17.566471001072088,86.1328125
147.5,-129,4,18.50838978904944,86.1328125
147.75,-130,4,17.21195869564057,86.1328125
148.75,-129,4,18.93873144266817,86.1328125
149.0,-130,4,18.205608804126555,86.1328125
149.25,-129,4,19.31064121111988,86.1328125
149.5,-130,4,19.060162410883905,86.1328125
149.75,-131,4,18.715668539572256,86.1328125
150.0,-130,4,18.734142770035056,86.1328125
150.25,-131,4,17.82671860542016,86.1328125
150.5,-130,4,18.64901757155346,86.1328125
150.75,-131,4,18.127469342369203,86.1328125
154.25,-130,3,23.323849572900613,53.8330078125
154.5,-129,4,25.224281398082894,107.666015625
154.75,-130,3,24.428597344467132,53.8330078125
155.0,-129,3,27.85492098241427,53.8330078125
155.25,-130,4,25.559426078797046,86.1328125
155.5,-131,4,21.786911495059968,86.1328125
156.75,-130,4,25.0331007997912,86.1328125
157.0,-131,3,24.990797313096344,53.8330078125
157.25,-130,4,25.75166313652368,86.1328125
157.5,-129,3,27.96268063229627,53.8330078125
157.75,-130,2,21.694355543784248,43.06640625
158.0,-129,3,26.207598898308152,86.1328125
158.25,-130,3,25.31683010916085,86.1328125
158.5,-129,2,27.294663021778916,43.06640625
158.75,-130,2,24.286406753629972,43.06640625
159.0,-129,3,28.24760931560533,53.8330078125
159.25,-130,3,24.03873187390182,53.8330078125
159.5,-131,3,21.8051713338477,53.8330078125
159.75,-130,3,22.84850315660976,53.8330078125
160.0,-131,3,22.008433775280693,53.8330078125
160.25,-132,3,20.385410042612307,53.8330078125
160.5,-131,3,22.708681497017974,53.8330078125
160.75,-130,3,24.326295874951292,53.8330078125
161.0,-131,3,22.363596632099387,53.8330078125
161.25,-130,3,25.52625750326115,53.8330078125
161.5,-129,3,27.944617807132893,53.8330078125
161.75,-130,2,21.004694374715843,43.06640625
162.0,-129,3,27.061713867998822,53.8330078125
162.25,-130,4,24.901837996116065,64.599609375
162.5,-129,3,27.04033936205367,43.06640625
162.75,-130,3,23.411081172253652,43.06640625
163.0,-129,4,27.802145730357438,53.8330078125
163.25,-130,5,23.26564680412524,86.1328125
163.5,-131,5,18.8206633744847,86.1328125
164.75,-130,5,25.06551167279527,86.1328125
165.0,-131,4,25.05824323724202,53.8330078125
165.25,-130,5,25.527773967233824,86.1328125
165.5,-129,4,27.96483135782251,53.8330078125
165.75,-130,3,21.672303132417802,43.06640625
166.0,-129,4,26.054883495829635,86.1328125
166.25,-130,4,22.648610476357035,86.1328125
166.5,-129,3,27.176828481313464,43.06640625
166.75,-130,3,25.911457834635204,43.06640625
167.0,-129,4,28.283867360066807,53.8330078125
167.25,-130,4,24.100787905190032,53.8330078125
167.5,-131,4,21.8471611757634,53.8330078125
167.75,-130,4,22.847592279990327,53.8330078125
168.0,-131,4,22.173891717575298,53.8330078125
168.25,-132,4,20.55016717814005,53.8330078125
168.5,-131,4,26.69967684117312,53.8330078125
168.75,-132,4,23.795459223809292,53.8330078125
169.0,-133,4,20.980100278864228,53.8330078125
169.5,-132,4,28.19916604771405,53.8330078125
169.75,-133,3,21.825335851088298,43.06640625
170.0,-134,4,20.432520308255757,53.8330078125
170.25,-133,5,24.466939172798714,86.1328125
170.5,-134,4,22.387743998715294,43.06640625
170.75,-135,5,17.575963372330673,53.8330078125
171.0,-134,5,27.909399721002984,53.8330078125
171.25,-135,6,23.405979304625426,86.1328125
171.5,-136,6,19.182709126314744,86.1328125
172.75,-135,6,25.11485036767652,86.1328125
173.0,-136,5,25.066282819675006,53.8330078125
173.25,-135,6,25.770125186182394,86.1328125
173.5,-134,5,27.98387534937401,53.8330078125
173.75,-135,4,21.694992580459417,43.06640625
174.0,-134,5,26.18253408348528,86.1328125
174.25,-135,5,25.33875053477822,86.1328125
174.5,-134,4,27.21800271033143,43.06640625
174.75,-135,4,24.340282529186588,43.06640625
175.0,-134,5,28.25868522540036,53.8330078125
175.25,-135,5,24.02683804950778,53.8330078125
175.5,-136,5,21.791020380687502,53.8330078125
175.75,-135,5,22.87065700428993,53.8330078125
176.0,-136,5,22.231026838717646,53.8330078125
176.25,-137,5,20.25901329253895,53.8330078125
176.5,-136,5,22.65706567943817,53.8330078125
176.75,-135,5,24.409370322626867,53.8330078125
177.0,-136,5,22.221284894227395,53.8330078125
177.25,-135,5,25.590494157029813,53.8330078125
177.5,-134,5,27.994188355201143,53.8330078125
177.75,-135,4,21.463625569518282,43.06640625
178.0,-134,5,26.978941807593028,53.8330078125
178.25,-135,5,25.820950126751292,53.8330078125
178.5,-134,5,27.389627086929707,53.8330078125
178.75,-135,4,21.828867496882193,43.06640625
179.0,-134,5,27.81084746268546,53.8330078125
179.25,-135,6,23.260261774458098,86.1328125
179.5,-136,6,18.930847761751835,86.1328125
180.75,-135,6,25.111241029610547,86.1328125
181.0,-136,5,25.107186476276105,53.8330078125
181.25,-135,6,25.58403645587932,86.1328125
181.5,-134,5,27.91786480643094,53.8330078125
181.75,-135,4,21.513224866053378,43.06640625
182.0,-134,5,25.925787322955962,86.1328125
182.25,-135,5,22.608138019824267,86.1328125
182.5,-134,4,27.18229209317261,43.06640625
182.75,-135,4,25.899856355646534,43.06640625
