0.0,480
2.0,480
8.0,600
14.0,480
16.0,480
22.0,480
26.0,480
30.0,600
34.0,600
36.0,960
40.0,720
44.0,480
46.0,720
60.0,600
61.0,600
62.0,600
63.0,600
64.0,840
66.0,600
69.0,480
70.0,960
71.0,720
72.0,480
74.0,480
76.0,960
77.0,1080
78.0,720
79.0,1200
80.0,480
81.0,1680
82.0,480
83.0,720
84.0,480
85.0,1560
86.0,480
87.0,1560
88.0,1680
89.0,1320
90.0,600
91.0,1800
92.0,480
93.0,1560
94.0,1560
96.0,1680
97.0,720
98.0,960
99.0,600
100.0,1560
101.0,840
102.0,1320
103.0,480
104.0,720
105.0,1560
106.0,840
107.0,720
108.0,720
109.0,600
110.0,720
111.0,720
123.0,1680
124.0,960
125.0,600
126.0,1200
127.0,1680
128.0,1200
129.0,480
131.0,840
132.0,480
133.0,1200
134.0,840
136.0,720
144.0,480
145.0,480
146.0,960
147.0,480
148.0,480
152.0,600
154.0,1320
156.0,480
158.0,480
160.0,960
162.0,480
164.0,600
165.0,960
166.0,1320
168.0,960
169.0,840
170.0,720
171.0,960
172.0,600
174.0,720
176.0,480
177.0,840
178.0,720
179.0,480
180.0,1560
182.0,960
184.0,840
185.0,480
186.0,840
188.0,720
190.0,720
191.0,1320
192.0,720
194.0,1680
200.0,840
201.0,840
202.0,1080
203.0,960
204.0,1320
206.0,600
208.0,600
209.0,720
210.0,1200
211.0,480
212.0,1080
213.0,720
214.0,1200
215.0,840
216.0,720
217.0,720
218.0,960
219.0,480
221.0,720
222.0,480
223.0,840
224.0,720
225.0,600
226.0,600
227.0,1560
228.0,600
229.0,960
230.0,480
231.0,480
232.0,1080
233.0,960
234.0,840
235.0,480
236.0,1560
237.0,600
238.0,600
239.0,840
245.0,600
246.0,960
248.0,840
249.0,1200
250.0,1680
251.0,960
252.0,1320
253.0,600
254.0,1680
255.0,480
256.0,600
257.0,720
258.0,1320
259.0,1680
260.0,960
261.0,720
262.0,1080
263.0,720
265.0,840
266.0,720
267.0,960
268.0,840
270.0,960
271.0,600
280.0,1680
284.0,480
288.0,600
289.0,960
290.0,600
291.0,600
292.0,840
293.0,840
294.0,1080
295.0,1560
296.0,720
