Position,Energy,Frequency
137.5,3,13
137.75,4,13
138.0,3,13
138.25,4,12
138.5,3,13
138.75,4,13
139.0,3,13
139.25,4,12
139.5,3,13
139.75,2,13
140.0,3,13
140.25,4,12
140.5,3,13
140.75,4,13
141.0,3,14
141.25,4,13
141.5,3,14
141.75,4,13
142.0,5,14
142.25,6,13
142.5,5,14
142.75,6,14
143.0,5,15
143.25,6,14
143.5,5,15
143.75,6,15
144.0,5,16
144.25,6,15
144.5,5,16
144.75,6,16
145.0,5,17
145.25,6,16
145.5,5,17
145.75,6,17
146.0,7,18
146.25,8,17
146.5,7,18
146.75,8,17
147.0,9,18
147.25,10,17
147.5,9,18
147.75,10,18
148.0,11,18
148.25,12,17
148.5,11,18
148.75,12,17
149.0,13,18
149.25,14,17
149.5,13,17
149.75,14,18
150.0,15,19
150.25,16,18
150.5,15,18
150.75,14,19
151.0,15,20
151.25,16,19
151.5,15,19
151.75,14,20
152.0,15,21
152.25,16,20
152.5,15,21
152.75,16,21
153.0,17,21
153.25,18,20
153.5,17,21
153.75,18,21
154.0,17,21
154.25,18,20
154.5,17,21
154.75,18,21
155.0,17,21
155.25,18,20
155.5,17,21
155.75,16,21
156.0,15,21
156.25,16,20
156.5,17,20
156.75,18,20
157.0,17,20
157.25,18,20
157.5,17,20
157.75,18,20
158.0,17,21
158.25,18,20
158.5,17,21
158.75,18,20
159.0,17,21
159.25,18,20
159.5,17,20
159.75,18,20
160.0,19,21
160.25,20,20
160.5,19,21
160.75,20,21
161.0,19,21
161.25,20,21
161.5,19,21
161.75,18,21
162.0,17,21
162.25,18,21
162.5,19,21
162.75,20,21
163.0,19,21
163.25,18,21
163.5,17,21
163.75,16,21
164.0,15,22
164.25,16,21
164.5,15,22
164.75,16,22
165.0,15,21
165.25,14,22
165.5,13,22
165.75,14,21
166.0,13,21
166.25,12,22
166.5,13,21
166.75,14,22
167.0,15,22
167.25,14,22
167.5,13,22
167.75,14,21
168.0,15,22
168.25,16,21
168.5,17,21
168.75,16,21
169.0,15,21
169.25,16,21
169.5,15,21
169.75,16,21
170.0,15,21
170.25,14,21
170.5,15,21
170.75,16,21
171.0,15,21
171.25,14,21
171.5,13,21
171.75,14,21
172.0,13,22
172.25,14,21
172.5,13,21
172.75,14,22
173.0,15,22
173.25,14,22
173.5,13,22
173.75,14,21
174.0,13,21
174.25,12,22
174.5,13,22
174.75,12,22
175.0,11,22
175.25,12,22
175.5,11,22
175.75,10,22
176.0,11,23
176.25,12,22
176.5,11,23
176.75,12,23
177.0,13,23
177.25,12,23
177.5,11,23
177.75,10,23
178.0,9,23
178.25,10,23
178.5,11,23
178.75,12,23
179.0,13,23
179.25,12,23
179.5,11,23
179.75,10,23
180.0,11,24
180.25,12,23
180.5,11,24
180.75,10,24
181.0,9,23
181.25,8,23
181.5,7,24
181.75,8,23
182.0,7,23
182.25,6,23
182.5,7,24
182.75,8,24
183.0,7,24
183.25,6,24
183.5,5,24
183.75,4,23
184.0,5,24
184.25,6,23
184.5,7,23
184.75,6,23
185.0,5,23
185.25,6,23
185.5,5,23
185.75,4,23
186.0,3,23
186.25,2,23
186.5,3,23
186.75,4,23
187.0,3,23
187.25,4,23
187.5,3,23
187.75,4,23
188.0,3,23
191.5,2,24
191.75,1,24
192.0,2,25
192.25,3,24
192.5,2,25
192.75,3,25
193.0,2,25
193.25,1,25
193.5,0,25
193.75,-1,25
194.0,0,25
194.25,-1,25
194.5,-2,25
194.75,-1,25
195.0,0,25
195.25,-1,25
195.5,-2,25
195.75,-3,25
196.0,-2,26
196.25,-3,25
196.5,-2,25
196.75,-3,25
197.0,-2,26
197.25,-1,26
197.5,0,27
197.75,1,26
198.0,0,26
198.25,-1,27
198.5,0,27
198.75,1,27
199.0,0,27
199.25,1,26
199.5,2,27
199.75,3,27
200.0,4,27
200.25,5,26
200.5,4,26
200.75,5,26
201.0,4,26
201.25,5,26
201.5,4,26
201.75,5,26
202.0,4,26
202.25,5,26
202.5,6,26
202.75,5,26
203.0,4,26
203.25,3,26
203.5,2,26
203.75,3,26
204.0,4,27
204.25,5,26
204.5,4,27
204.75,5,27
205.0,4,27
205.25,3,27
205.5,4,28
205.75,5,27
206.0,4,28
206.25,5,28
206.5,4,28
206.75,5,28
207.0,4,28
207.25,3,28
207.5,2,28
207.75,1,28
208.0,0,28
208.25,1,27
208.5,0,28
208.75,1,28
209.0,0,28
209.25,-1,28
209.5,-2,28
209.75,-1,28
210.0,-2,28
210.25,-3,28
210.5,-2,28
210.75,-3,28
211.0,-4,28
211.25,-5,28
211.5,-4,28
211.75,-5,28
212.0,-4,29
212.25,-5,28
212.5,-4,28
212.75,-5,29
213.0,-4,29
213.25,-3,29
213.5,-4,30
213.75,-3,29
214.0,-4,29
214.25,-5,30
214.5,-4,30
214.75,-3,30
215.0,-4,30
215.25,-5,29
215.5,-4,30
215.75,-3,30
216.0,-2,30
216.25,-1,29
216.5,-2,29
216.75,-1,29
217.0,0,29
217.25,1,29
217.5,0,29
217.75,1,29
218.0,0,29
218.25,1,29
218.5,2,29
218.75,1,29
219.0,0,29
219.25,-1,29
219.5,-2,29
219.75,-1,29
220.0,0,30
220.25,1,29
220.5,0,30
220.75,1,30
221.0,0,30
221.25,-1,30
221.5,0,31
221.75,1,30
222.0,0,31
222.25,1,31
222.5,2,31
222.75,3,31
223.0,2,31
223.25,1,31
223.5,2,31
223.75,1,31
224.0,2,31
224.25,3,30
224.5,2,31
224.75,1,30
225.0,2,31
225.25,3,30
225.5,2,31
225.75,1,31
226.0,0,32
226.25,1,31
226.5,0,32
226.75,-1,32
227.0,0,33
227.25,1,32
227.5,2,33
227.75,1,33
228.0,2,34
228.25,3,33
228.5,2,34
228.75,1,34
229.0,2,35
229.25,3,34
229.5,2,35
229.75,1,35
230.0,2,36
230.25,3,35
230.5,2,36
230.75,1,36
231.0,2,37
231.25,3,36
231.5,2,37
231.75,1,37
232.0,2,38
232.25,3,37
232.5,2,38
232.75,1,38
233.0,2,38
233.25,3,37
233.5,4,38
233.75,3,38
234.0,4,38
234.25,5,37
234.5,4,38
234.75,3,38
235.0,2,38
235.25,3,37
235.5,2,38
235.75,1,38
236.0,2,38
236.25,3,37
236.5,2,38
236.75,1,38
237.0,2,39
237.25,3,38
237.5,2,39
237.75,1,39
238.0,2,40
238.25,3,39
238.5,2,40
238.75,1,40
239.0,0,41
239.25,1,40
239.5,0,41
239.75,-1,41
240.0,0,42
240.25,1,41
240.5,0,42
240.75,-1,42
241.0,0,43
241.25,1,42
241.5,0,43
241.75,-1,43
242.0,0,44
242.25,-1,43
242.5,-2,44
242.75,-3,44
243.0,-2,45
243.25,-1,44
243.5,-2,45
243.75,-3,45
244.0,-2,46
244.25,-1,45
244.5,-2,46
244.75,-3,46
245.0,-2,47
245.25,-1,46
245.5,-2,47
245.75,-3,47
246.0,-2,48
246.25,-1,47
246.5,-2,48
246.75,-3,48
247.0,-2,49
247.25,-1,48
247.5,-2,49
247.75,-3,48
248.0,-2,49
248.25,-1,48
248.5,-2,49
248.75,-3,49
249.0,-2,49
249.25,-1,48
249.5,-2,49
249.75,-3,49
250.0,-2,49
250.25,-1,48
250.5,-2,49
250.75,-3,49
251.0,-2,49
251.25,-1,48
251.5,-2,49
251.75,-3,49
255.25,-4,49
256.25,-3,48
256.5,-4,49
256.75,-3,48
257.0,-4,48
257.25,-3,48
257.5,-4,48
257.75,-3,48
258.0,-4,48
258.25,-3,48
258.5,-2,49
258.75,-1,48
259.0,-2,48
259.25,-1,48
259.5,-2,48
259.75,-1,48
260.0,-2,48
260.25,-1,49
260.5,-2,49
260.75,-3,49
261.0,-4,48
261.25,-3,48
261.5,-4,48
261.75,-5,48
262.0,-6,48
262.25,-5,48
262.5,-6,48
262.75,-5,47
263.0,-6,48
263.25,-5,48
263.5,-6,48
263.75,-5,48
264.0,-6,47
264.25,-5,48
264.5,-4,48
264.75,-3,48
265.0,-4,48
265.25,-3,48
265.5,-4,48
265.75,-3,48
266.0,-4,47
266.25,-5,48
266.5,-6,48
266.75,-5,48
267.0,-6,47
267.25,-5,48
267.5,-6,47
268.0,-5,48
268.25,-4,47
268.5,-5,47
268.75,-4,48
269.0,-3,48
269.25,-4,48
269.5,-5,48
269.75,-4,48
270.0,-3,47
270.25,-4,47
270.5,-5,47
270.75,-4,47
271.0,-5,48
271.25,-4,48
271.5,-5,47
271.75,-4,47
272.0,-5,47
272.25,-4,47
272.5,-5,48
272.75,-6,48
273.0,-5,47
273.25,-6,47
273.5,-5,48
273.75,-4,47
274.0,-5,48
274.25,-4,47
274.5,-5,48
274.75,-4,47
275.0,-5,47
275.25,-6,47
275.5,-5,46
275.75,-4,47
276.0,-5,48
276.25,-4,48
276.5,-5,47
276.75,-4,47
277.0,-5,47
277.25,-4,48
277.5,-5,47
277.75,-4,46
278.0,-3,47
278.25,-4,48
278.5,-5,48
278.75,-4,47
279.0,-5,47
279.25,-6,48
