480,600,720,840,960,1080,1200,1320,1440,1560,1680,1800,1920,
49.477725794407654,50.13676312462899,56.964248231808675,18.754968453091628,47.875349860255625,42.356644543251605,36.36415874626412,58.423201113328396,24.466554561916826,77.48920221207798,42.58669777615309,26.965395619064488,0,
41.5869706823843,52.568512203693196,56.51306810022169,48.7823354152923,65.2766581579119,42.895205466495135,47.108157987822565,52.25066479384981,38.19970156085045,47.49341546601523,52.858975315358514,22.69296413756431,0,
53.176441087055004,58.0997547121887,65.1002253777218,55.53800607753394,63.22835914008151,40.66129461841827,68.69396261637857,29.506883428232584,52.01760602725619,50.56492236034485,72.98340870038524,33.489406925373416,0,
59.04559171645558,75.50965172141883,65.60206130546959,54.772111766545514,54.30273187220807,43.64527667483857,35.45616836150779,56.46889687205976,35.61113071693636,43.44376905530778,36.021329821714815,12.113700321749265,0,
41.168320393895854,61.25026184371637,63.12109970751186,73.88505539160171,56.86120347532639,51.557827733103004,53.218476041560606,34.675638690820634,37.468469770256924,45.72639006738074,45.8252459057264,51.46850003852892,0,
34.717596069666556,47.52725264352899,35.018640374394344,60.39809464219661,38.58960831700499,27.1565345063907,26.730422485064746,51.052607041513376,35.68136084134262,41.82460513093442,34.81640190197989,25.59364760428676,0,
59.184781572880034,58.2220015339106,58.83526849799312,63.47342444346214,36.04999024117727,42.234879032187685,59.39178623218979,47.965247292906156,37.454337749168545,33.598535991240595,46.834509393636054,25.22804829460982,0,
35.37263461425847,60.90217912699836,48.21655389255535,35.762458369029666,74.7881666967227,26.09655705194624,64.97427314965645,37.81720672098153,37.06384901571866,38.96873809913198,50.56152765512769,37.62726848844406,0,
61.574672827844296,60.00093370461749,58.51424784222582,47.675147033923565,39.515751613529,45.146652258359396,66.75377364142051,48.14319992030583,47.07658417884629,42.25711215844547,51.54138136751256,42.86458671963903,0,
17.67565584139601,59.32576149678819,47.62244708678596,51.139441179991174,61.87401605937269,46.07051299236571,59.874748828197326,32.39169225580074,37.892986025429735,57.07362053621148,35.94189406802124,55.59010793346174,0,
32.118465426704645,59.23414258466726,58.885142057861486,32.781582147953095,52.1653223957618,40.09372978299916,62.748929796443335,49.98205977002826,39.398074630480636,44.52479659361738,50.182647104223804,36.13365627035081,0,
29.226896276223812,53.93299985474012,60.490709153987545,63.88361352940521,64.07919061409035,28.459497784080604,55.65167226994434,47.82666584521017,58.4685210293588,72.65360856031167,25.93564681653325,23.26070612884577,0,
45.843216465001404,74.5445426724221,34.16380031417818,45.87967263375418,55.203005813190494,42.47994741427728,69.22250730706793,67.51317011048529,62.851080462607385,62.29682031956733,59.86475871606478,39.268579978139336,0,
55.30934717176241,52.65840566317841,53.998359414070805,59.33690577257303,59.35417253444413,49.18604368909452,61.8889172864168,62.61134987819393,49.67702433817252,44.70096571348537,41.24440461811414,43.88554212729125,0,
67.22176506872636,67.20062818055392,50.32454926549437,52.929938917094816,51.49866873738499,72.10720064195813,35.165895073056994,60.06571166095378,66.1641668316992,44.834170042615675,43.16310727071037,30.935975944388353,0,
33.19668903128172,49.92852118650088,46.6370588473835,56.26759339621583,29.121927561225057,34.98295513963135,44.03509439788864,49.29956862448648,48.09528493004187,25.17788898797734,52.95232971510584,27.434021232794237,0,
