Position,Energy,Frequency
1464.0,26,-1
1480.0,25,-1
1481.0,24,0
1483.0,25,-1
1484.0,24,0
1485.0,25,-1
1486.0,24,0
1488.0,25,1
1489.0,24,0
1499.0,25,1
1500.0,26,2
1504.0,25,1
1512.0,24,2
1514.0,23,3
1516.0,24,4
1517.0,25,4
1519.0,24,4
1520.0,25,3
1522.0,24,4
1528.0,23,3
1532.0,22,3
1544.0,23,3
1547.0,24,4
1548.0,25,5
1549.0,26,4
1550.0,25,4
1551.0,26,5
1556.0,25,4
1564.0,24,5
1572.0,25,5
1576.0,24,6
1578.0,25,5
1580.0,24,6
1581.0,25,7
1584.0,26,6
1587.0,25,5
1588.0,24,6
1592.0,25,7
1600.0,24,8
1601.0,25,7
1611.0,26,6
1612.0,25,7
1614.0,26,8
1615.0,27,7
1616.0,26,8
1617.0,25,7
1618.0,26,8
1620.0,25,7
1624.0,24,6
1629.0,25,7
1643.0,26,8
1644.0,27,7
1649.0,26,8
1661.0,27,7
1663.0,26,8
1665.0,27,7
1672.0,26,8
1678.0,27,7
1679.0,26,6
1681.0,27,5
1696.0,26,6
1697.0,25,6
1709.0,26,5
1711.0,25,5
1723.0,26,5
1724.0,25,6
1725.0,26,6
1727.0,25,5
1728.0,24,6
1734.0,25,5
1742.0,26,5
1744.0,27,6
1745.0,26,6
1746.0,27,5
1747.0,26,6
1754.0,27,7
1756.0,26,8
1759.0,27,7
1760.0,26,6
1765.0,27,7
1770.0,28,6
1778.0,27,7
1786.0,28,8
1790.0,27,8
1792.0,26,7
1808.0,25,8
1809.0,26,9
1816.0,27,8
1817.0,26,8
1819.0,25,8
1821.0,26,7
1829.0,25,8
1834.0,26,7
1835.0,25,7
1836.0,26,8
1837.0,25,7
1839.0,24,8
1844.0,25,7
1849.0,26,6
1852.0,27,6
1856.0,26,7
1860.0,25,6
1861.0,26,7
1868.0,27,6
1872.0,28,5
1876.0,27,4
1881.0,28,5
1882.0,27,6
1887.0,28,6
1898.0,29,5
1900.0,28,6
1901.0,29,7
1904.0,30,6
1906.0,31,5
1914.0,30,6
1920.0,29,5
1922.0,30,6
1935.0,29,7
1936.0,28,6
1937.0,29,6
1938.0,28,7
1944.0,29,8
1956.0,28,8
1958.0,29,8
1962.0,28,7
1965.0,29,8
1967.0,30,8
1968.0,31,9
1971.0,32,9
1977.0,31,8
1979.0,32,9
1980.0,33,8
1981.0,32,7
1984.0,31,8
1992.0,32,7
1996.0,33,7
2000.0,34,6
2008.0,35,7
2014.0,34,8
2020.0,35,9
2021.0,34,8
2024.0,33,9
2028.0,34,8
2040.0,33,9
2048.0,32,8
2051.0,33,9
2052.0,34,8
2056.0,35,7
2060.0,34,7
2064.0,35,6
2072.0,36,7
2086.0,35,6
