0.0,360
0.25,420
4.25,420
6.75,360
7.0,360
7.25,720
7.5,780
8.25,360
8.5,360
8.75,360
9.0,360
12.0,300
12.5,300
13.75,360
16.25,360
16.5,360
19.25,360
22.5,360
23.75,600
24.0,360
31.25,720
31.5,720
31.75,480
32.0,360
36.0,1080
38.25,540
38.5,600
39.0,600
40.25,420
41.0,540
44.25,420
46.75,1080
47.25,1080
48.25,360
50.25,660
50.5,720
50.75,360
51.0,360
51.25,780
52.25,540
56.25,600
56.75,720
60.25,600
61.25,360
62.5,600
63.25,720
66.75,360
67.5,1020
68.5,720
68.75,600
69.25,960
70.0,360
71.25,300
72.25,600
75.0,600
75.5,540
76.0,540
76.25,300
76.75,540
77.0,300
78.25,1080
78.75,1080
79.25,1020
82.0,840
82.75,480
85.75,360
86.75,360
87.0,360
87.25,600
87.5,600
89.5,720
92.5,360
95.0,1080
95.25,720
95.5,720
95.75,360
96.0,900
96.25,780
101.25,540
104.75,720
105.25,540
105.75,480
106.0,840
110.25,480
111.0,960
111.25,480
111.75,480
112.0,360
118.5,480
119.25,1020
119.75,1020
120.0,360
120.25,900
126.5,360
127.5,1020
127.75,780
128.0,600
128.25,1320
132.25,1320
136.0,900
136.25,420
137.75,840
142.5,480
143.25,480
143.75,480
144.0,480
144.25,1080
145.0,660
145.25,780
145.75,780
149.75,900
150.25,480
150.75,1020
151.25,960
152.25,1020
152.75,540
155.75,1140
156.0,840
159.25,840
162.25,1200
163.25,360
164.25,360
165.25,360
166.5,1020
166.75,780
169.25,360
169.75,360
170.25,1380
170.75,360
171.25,360
171.75,600
172.25,360
173.25,360
173.75,300
174.25,840
175.25,360
177.25,780
178.25,1380
179.25,360
182.25,1200
182.5,900
182.75,780
185.25,960
185.75,360
186.25,780
186.75,300
187.25,360
187.5,420
187.75,480
188.0,600
191.5,960
191.75,960
194.25,360
195.25,720
196.25,540
197.25,780
198.25,1320
201.25,780
201.5,780
202.25,660
202.5,360
202.75,1080
203.0,1080
203.25,360
203.5,480
203.75,960
205.25,420
206.25,840
206.5,1260
209.25,1320
210.25,480
210.5,660
210.75,900
211.25,360
213.25,360
214.25,1200
217.25,840
218.75,900
219.25,720
220.25,1440
220.75,540
221.25,420
221.5,420
221.75,360
222.0,540
223.25,480
225.0,720
225.75,300
226.0,480
226.25,1200
227.25,360
228.25,360
228.5,780
229.25,540
229.5,480
229.75,720
230.25,840
230.5,780
230.75,780
231.0,360
231.25,780
231.5,780
233.25,360
234.25,480
234.75,780
235.25,360
235.75,360
236.25,360
237.25,1320
237.5,480
238.25,360
238.5,720
239.5,480
241.25,780
241.75,360
242.0,1140
242.25,360
242.75,540
243.25,360
243.5,720
245.25,540
245.5,1020
246.25,1380
246.5,600
248.25,360
249.25,360
249.5,360
249.75,300
250.0,360
250.25,600
250.5,1080
250.75,1080
251.0,360
251.25,1080
251.5,600
251.75,360
252.0,1080
255.75,360
257.0,360
257.25,780
257.5,480
258.0,480
261.25,720
265.25,360
265.5,360
266.0,300
266.25,360
266.5,360
266.75,1080
