Position,Energy,Frequency
267.75,30,-3
271.0,29,-2
274.75,28,-3
275.0,29,-3
275.25,28,-4
275.5,29,-3
275.75,30,-2
276.0,29,-3
276.25,30,-2
276.5,29,-3
276.75,28,-4
277.0,29,-3
277.25,30,-4
277.5,29,-5
277.75,30,-4
278.0,29,-3
278.25,30,-3
278.5,31,-4
278.75,30,-3
279.0,31,-2
279.25,30,-3
279.75,29,-4
283.0,30,-3
283.25,29,-4
283.5,30,-3
283.75,31,-2
284.0,30,-3
284.25,29,-2
284.5,30,-1
284.75,29,0
285.0,30,-1
285.25,29,0
285.5,28,-1
285.75,27,-1
286.0,28,-1
286.25,29,-2
286.5,28,-1
286.75,29,0
287.0,28,-1
287.25,29,0
287.5,28,0
287.75,29,0
288.0,28,-1
288.25,29,0
288.5,30,-1
288.75,29,-2
289.0,30,-1
289.5,29,0
289.75,28,-1
290.0,27,0
290.25,28,-1
290.75,27,0
291.0,26,0
291.25,27,-1
291.5,26,0
291.75,25,0
292.0,24,1
292.25,25,0
292.5,24,1
292.75,23,2
293.0,24,3
293.5,23,2
293.75,24,3
294.0,25,3
294.25,24,2
294.5,25,3
294.75,26,3
295.0,27,3
295.25,26,3
295.5,27,3
295.75,28,4
296.0,29,4
296.5,28,3
296.75,27,2
297.0,26,3
297.25,27,2
297.5,26,2
297.75,25,1
298.0,24,2
298.25,25,1
298.5,26,2
298.75,27,3
299.0,26,2
299.25,27,1
299.5,26,0
299.75,27,1
304.25,28,2
304.75,27,2
305.0,28,1
305.25,27,2
305.5,26,1
305.75,27,1
306.0,26,1
306.25,27,1
306.5,28,0
306.75,27,-1
307.25,26,0
307.5,27,0
307.75,28,0
308.0,27,1
313.5,26,0
320.5,25,-1
322.75,26,0
323.25,27,1
324.0,26,0
324.25,27,-1
324.5,26,-1
329.5,25,0
330.75,24,-1
332.25,25,0
336.0,24,1
336.25,23,1
336.5,24,0
337.0,25,1
337.5,26,2
337.75,25,2
338.0,24,1
338.25,25,1
338.5,24,2
339.0,23,1
339.5,22,0
339.75,23,-1
340.25,24,0
340.5,23,0
340.75,22,1
341.0,21,0
341.25,22,-1
341.5,21,0
342.75,20,-1
343.25,19,0
343.5,20,1
344.25,21,0
344.5,20,0
345.25,19,-1
345.75,20,0
346.25,21,0
346.75,22,0
347.5,21,1
352.5,22,0
355.0,23,1
356.5,22,1
358.0,21,1
359.0,20,2
360.0,21,1
360.5,22,0
360.75,21,1
362.0,22,2
362.25,23,1
362.75,22,2
363.0,21,1
363.25,22,0
364.0,21,-1
364.25,22,-2
366.25,23,-1
367.5,22,0
367.75,23,1
368.0,24,0
370.25,23,-1
370.5,24,-1
371.0,23,0
372.25,22,-1
373.25,23,-1
374.25,22,-1
374.5,23,0
374.75,24,-1
375.5,23,0
376.0,24,-1
376.25,25,0
376.5,24,-1
376.75,23,0
377.25,24,0
377.5,23,-1
377.75,22,0
378.0,21,-1
378.75,22,0
379.0,23,-1
379.25,22,-2
379.5,21,-1
382.0,20,-2
382.25,19,-2
382.5,18,-1
383.5,17,-2
384.5,18,-1
385.5,19,-1
387.25,20,0
389.0,19,-1
392.0,20,0
392.5,21,0
394.75,22,1
395.0,23,0
395.25,22,-1
395.5,23,0
399.25,22,0
399.5,21,0
401.5,22,1
402.0,21,1
402.75,22,0
403.0,21,-1
403.25,22,-1
405.25,23,-2
406.75,22,-2
407.75,21,-2
408.25,22,-1
408.75,21,-1
409.25,22,-1
409.5,23,-2
409.75,22,-1
410.75,23,-1
411.0,24,-2
416.5,23,-3
417.5,22,-3
419.25,23,-2
419.5,22,-3
421.0,23,-2
421.25,22,-2
424.0,23,-3
424.25,22,-3
424.5,21,-3
426.75,22,-2
427.0,23,-3
427.25,22,-4
429.25,23,-4
433.75,22,-3
