Position,Energy,Frequency
101.75,-6,2
102.0,-5,1
103.0,-6,2
103.25,-5,2
103.5,-6,2
103.75,-5,2
104.0,-4,3
104.25,-3,2
104.5,-4,3
104.75,-5,2
105.0,-4,2
105.25,-5,3
105.5,-6,3
105.75,-5,3
106.0,-4,2
106.25,-3,1
106.5,-4,2
106.75,-3,1
107.0,-4,2
107.25,-5,1
107.5,-4,2
107.75,-3,1
108.0,-4,2
108.25,-3,1
108.5,-4,2
108.75,-5,2
109.0,-4,1
109.25,-5,0
109.5,-6,1
109.75,-5,0
110.0,-6,-1
110.25,-7,0
110.5,-6,-1
110.75,-7,-2
111.0,-8,-2
111.25,-9,-1
111.5,-10,-2
111.75,-9,-2
112.0,-8,-3
112.25,-7,-3
112.5,-8,-2
112.75,-9,-3
113.0,-8,-3
113.25,-9,-2
113.5,-10,-3
113.75,-9,-2
114.0,-8,-3
114.25,-7,-4
114.5,-8,-3
114.75,-7,-4
115.0,-8,-4
115.25,-9,-4
115.5,-10,-4
115.75,-9,-3
116.0,-10,-4
116.25,-11,-4
116.5,-10,-3
116.75,-11,-2
117.0,-10,-3
117.5,-11,-3
117.75,-12,-2
118.0,-11,-3
119.0,-12,-2
119.25,-13,-2
119.5,-14,-2
119.75,-13,-2
120.0,-12,-1
120.25,-11,-2
120.5,-12,-1
120.75,-13,-2
121.0,-12,-3
121.25,-13,-2
121.5,-14,-2
121.75,-13,-2
122.0,-12,-3
122.25,-11,-4
122.5,-12,-3
122.75,-11,-4
123.0,-12,-4
123.5,-13,-3
123.75,-12,-4
124.0,-13,-5
124.25,-14,-4
124.5,-15,-3
124.75,-14,-3
125.0,-13,-4
125.25,-12,-3
126.0,-11,-4
126.25,-12,-5
126.5,-11,-5
126.75,-10,-4
127.0,-9,-4
127.25,-10,-5
127.5,-11,-6
127.75,-10,-5
128.0,-9,-6
128.25,-10,-6
128.5,-9,-5
128.75,-8,-6
129.0,-7,-6
129.25,-8,-5
129.5,-9,-5
129.75,-8,-5
130.0,-7,-6
130.25,-6,-7
130.5,-7,-6
130.75,-6,-7
131.0,-7,-7
131.25,-8,-7
131.5,-9,-7
131.75,-8,-6
132.0,-9,-7
132.25,-10,-7
132.5,-9,-6
132.75,-10,-5
133.0,-9,-6
133.5,-10,-6
133.75,-11,-5
134.0,-10,-6
135.0,-11,-5
135.25,-10,-5
135.5,-11,-5
135.75,-10,-5
136.0,-9,-4
136.25,-8,-5
136.5,-9,-4
136.75,-10,-5
137.0,-9,-6
137.25,-10,-5
137.5,-11,-5
137.75,-10,-5
138.0,-9,-6
138.25,-8,-7
138.5,-9,-6
138.75,-8,-7
139.0,-9,-6
139.25,-10,-7
139.5,-9,-6
139.75,-8,-7
140.0,-9,-6
140.25,-8,-7
140.5,-9,-6
140.75,-10,-6
141.0,-9,-7
141.25,-10,-8
141.5,-9,-8
141.75,-10,-7
142.0,-9,-7
142.25,-10,-6
142.5,-11,-7
142.75,-10,-7
143.0,-11,-6
143.25,-12,-7
143.5,-13,-6
143.75,-12,-7
144.0,-13,-8
144.25,-14,-7
144.5,-13,-7
144.75,-12,-8
145.0,-11,-7
145.25,-10,-7
145.75,-11,-7
146.0,-10,-8
146.25,-9,-9
146.5,-10,-8
146.75,-9,-9
147.0,-8,-9
147.25,-9,-9
147.5,-10,-9
147.75,-9,-8
148.0,-10,-9
148.25,-11,-9
148.5,-10,-8
148.75,-11,-7
149.0,-10,-8
149.5,-11,-8
149.75,-12,-7
150.0,-11,-8
151.0,-12,-7
151.25,-11,-7
151.5,-12,-7
151.75,-11,-7
152.0,-10,-6
152.25,-9,-7
152.5,-10,-6
152.75,-11,-7
153.0,-10,-8
153.25,-11,-7
153.5,-12,-7
153.75,-11,-7
154.0,-12,-7
154.5,-11,-7
155.0,-10,-8
155.25,-11,-9
155.5,-12,-9
155.75,-11,-8
156.0,-12,-9
156.25,-13,-8
156.5,-14,-7
156.75,-13,-7
157.0,-12,-8
157.25,-11,-7
158.0,-10,-8
158.25,-11,-9
158.5,-10,-8
158.75,-9,-7
159.0,-8,-7
159.25,-9,-8
159.5,-10,-8
159.75,-9,-9
160.0,-10,-8
160.25,-9,-8
160.5,-8,-9
160.75,-7,-8
161.0,-8,-8
161.25,-9,-8
161.5,-8,-9
161.75,-9,-9
162.0,-8,-9
162.25,-9,-9
162.5,-10,-9
162.75,-11,-9
163.0,-10,-9
163.25,-11,-10
