0.0,720
0.25,540
2.0,420
2.5,300
3.5,840
4.0,420
4.5,300
4.75,840
5.0,1020
5.25,1020
6.0,540
6.25,540
6.5,600
7.0,600
7.25,1020
7.5,300
7.75,480
8.5,300
8.75,1080
10.0,480
10.5,600
11.0,300
11.25,360
11.5,600
12.5,300
12.75,840
13.0,900
13.5,540
14.0,600
14.25,600
14.5,600
15.0,360
16.25,540
16.5,720
17.0,360
19.75,360
20.25,360
20.5,720
20.75,420
21.0,1020
21.25,540
21.75,540
22.5,540
24.25,540
24.5,960
25.0,1200
26.25,540
27.25,300
27.5,480
27.75,720
28.5,1260
28.75,300
29.75,840
34.5,720
35.0,360
35.5,660
36.5,300
36.75,1320
37.5,420
38.0,1020
38.25,360
39.0,360
39.25,1020
40.0,900
41.75,360
42.75,960
43.0,780
44.0,600
44.25,840
44.5,600
44.75,540
45.0,420
45.25,600
46.5,360
47.0,600
47.25,540
47.75,480
50.25,360
51.25,360
51.5,900
52.0,360
52.5,960
53.75,840
54.0,600
54.5,660
55.0,540
55.25,540
56.0,1020
56.75,360
57.0,1080
57.25,480
57.5,1080
59.0,480
60.0,1380
64.0,360
64.5,600
64.75,900
65.0,1140
65.25,1320
65.5,1020
66.0,900
67.25,600
68.0,900
69.25,540
69.75,1020
70.0,660
71.0,360
71.5,780
71.75,360
72.25,300
73.0,900
73.25,1140
73.75,1020
74.0,660
75.0,360
75.5,540
75.75,480
76.25,480
77.0,480
77.25,900
78.0,660
78.5,780
79.0,540
80.25,1200
80.5,600
81.75,1200
82.0,600
83.0,360
84.5,1200
85.0,480
85.25,540
85.75,1020
86.0,660
87.0,360
87.5,420
87.75,360
88.25,1200
89.0,1020
89.25,1140
89.75,1020
90.0,660
91.0,360
91.5,480
93.0,480
93.25,360
93.75,1200
95.0,360
95.5,420
96.25,1200
96.5,1140
97.0,480
97.25,900
100.0,540
100.25,420
100.5,900
100.75,540
101.0,360
102.0,540
102.25,600
102.75,540
103.75,540
104.0,1320
105.0,1140
109.75,1380
110.0,1320
112.0,360
112.25,540
113.0,660
114.0,540
117.0,780
117.25,540
118.5,540
118.75,1080
119.75,360
120.25,1020
120.5,1020
121.75,300
122.25,1320
122.5,960
123.25,540
124.0,780
124.5,1080
125.75,780
126.5,780
127.0,420
129.75,600
130.25,1380
132.5,360
134.5,480
135.0,900
135.5,360
135.75,780
136.5,1140
138.0,540
139.5,900
140.5,720
140.75,600
141.5,600
143.0,300
143.75,540
144.0,360
144.25,480
144.5,1140
147.25,780
147.5,360
148.5,600
150.5,600
152.0,900
154.5,360
155.0,900
156.5,1080
156.75,1020
157.75,600
158.75,840
160.0,480
160.25,480
160.5,480
160.75,720
161.75,1140
162.0,600
162.5,1260
162.75,600
163.0,1020
164.5,300
164.75,840
165.75,1020
166.0,660
166.25,1080
167.0,360
167.5,480
167.75,480
168.25,660
169.25,360
171.0,360
171.5,420
172.25,1200
173.0,480
173.25,780
173.75,1020
174.5,1020
175.0,540
178.0,1200
179.0,1200
181.25,1140
183.75,1020
184.25,1200
185.0,900
185.25,540
186.0,660
186.25,600
187.0,360
187.5,720
187.75,1140
188.25,1200
189.0,480
189.25,360
189.75,1020
191.5,720
192.0,1200
192.25,360
193.0,780
193.25,660
196.25,540
196.5,1020
197.0,960
198.0,600
198.5,1320
198.75,540
199.25,540
199.75,1020
200.0,780
205.75,1380
206.0,1320
207.0,540
208.0,1200
208.25,420
209.0,600
212.75,1080
213.0,720
213.25,300
213.75,480
214.5,720
216.0,360
216.25,660
216.5,540
217.0,300
221.75,720
224.0,540
224.25,360
225.0,1080
